run_id,seed,method,n_features,accuracy,precision,recall,f1,roc_auc,training_time
3,45,baseline,46,0.9354571020238809,0.9367416875057887,0.9983219820353371,0.9665519877675841,0.7151215853287642,3.2993719577789307
3,45,variance_threshold,43,0.9354571020238809,0.9366608019261042,0.9984206889744349,0.9665551839464883,0.7116816588623256,2.9036993980407715
3,45,chi2,10,0.9341201419943755,0.9341201419943755,1.0,0.9659380735585059,0.6608400734147538,0.04152512550354004
3,45,mutual_info,10,0.9355954082338297,0.9366291718742767,0.9986181028526305,0.9666308372148573,0.6296703699382733,0.10901999473571777
3,45,rfe,10,0.9342584482043244,0.9343695231067245,0.9998519395913533,0.9660022887659737,0.6385835236498442,0.042382001876831055
3,45,rfecv,31,0.9356876123737956,0.9367967773301847,0.9985193959135327,0.9666738335841755,0.6980211261860806,0.17247891426086426
3,45,l1,43,0.9354571020238809,0.9367416875057887,0.9983219820353371,0.9665519877675841,0.7151222760701155,0.2864689826965332
3,45,rf_topk,10,0.9355954082338297,0.9367504746029541,0.9984700424439839,0.966626054134117,0.6842202348672557,0.03410601615905762
3,45,rf_median,23,0.9355032040938638,0.9366637344321497,0.9984700424439839,0.96657987147942,0.7036470590754469,0.09163689613342285
4,46,baseline,46,0.9362408372135909,0.9369936577010324,0.998914223669924,0.9669636672001529,0.7170742075176283,2.774104118347168
4,46,variance_threshold,43,0.936194735143608,0.937031206593203,0.9988155167308261,0.9669374104156713,0.7123222869285695,2.4094648361206055
4,46,chi2,10,0.9341201419943755,0.9341201419943755,1.0,0.9659380735585059,0.6583305410114207,0.04075026512145996
4,46,mutual_info,10,0.9363791434235397,0.9370428664012591,0.9990129306090219,0.9670361169501243,0.6345263161748347,0.10953807830810547
4,46,rfe,10,0.9341662440643584,0.9342833425567239,0.9998519395913533,0.9659562294378486,0.6406355780562248,0.04050278663635254
4,46,rfecv,34,0.9362869392835739,0.937037037037037,0.998914223669924,0.9669867660408007,0.7166089068748727,0.21344470977783203
4,46,l1,44,0.9362408372135909,0.9369936577010324,0.998914223669924,0.9669636672001529,0.717071928071169,0.2992069721221924
4,46,rf_topk,10,0.9364252454935227,0.9371671991480298,0.998914223669924,0.9670560691846437,0.6857752317972557,0.03273320198059082
4,46,rf_median,23,0.9363330413535568,0.9370804203898329,0.998914223669924,0.9670098659850458,0.7039676321365755,0.11943864822387695
5,47,baseline,46,0.9355032040938638,0.9371089586133383,0.9979271542789458,0.9665622983340902,0.6949406787873815,3.4721460342407227
5,47,variance_threshold,43,0.9354571020238809,0.9368630720770799,0.9981739216266904,0.966547192353644,0.6920230909307802,3.006261110305786
5,47,chi2,10,0.9341201419943755,0.9341201419943755,1.0,0.9659380735585059,0.6437081337349857,0.04633688926696777
5,47,mutual_info,10,0.9354571020238809,0.9369035485963124,0.9981245681571415,0.966545593576754,0.6144872533699371,0.10402178764343262
5,47,rfe,10,0.9339818357844267,0.9341911086515403,0.9997532326522555,0.9658608687359939,0.6224245104318866,0.04365372657775879
5,47,rfecv,28,0.9355032040938638,0.9370279412446133,0.9980258612180436,0.9665654948258968,0.6767351370938537,0.17102622985839844
5,47,l1,43,0.9355032040938638,0.9371089586133383,0.9979271542789458,0.9665622983340902,0.6949560477824475,0.28273487091064453
5,47,rf_topk,10,0.9352265916739662,0.9368079684966412,0.9979765077484947,0.9664253112528974,0.6692842828229411,0.03221917152404785
5,47,rf_median,23,0.9352726937439491,0.936891854323047,0.9979271542789458,0.9664468024089475,0.6852829749732665,0.1171269416809082
6,48,baseline,46,0.9355954082338297,0.9367504746029541,0.9984700424439839,0.966626054134117,0.7081363598027491,2.948861837387085
6,48,variance_threshold,43,0.9356876123737956,0.9367967773301847,0.9985193959135327,0.9666738335841755,0.7022108351207993,2.89614200592041
6,48,chi2,10,0.9341201419943755,0.9341201419943755,1.0,0.9659380735585059,0.6566874227535313,0.04534602165222168
6,48,mutual_info,10,0.9357337144437785,0.9367592592592593,0.9986181028526305,0.9667001098848598,0.6272471456667826,0.09987092018127441
6,48,rfe,10,0.9342123461343415,0.9342062796809443,1.0,0.9659841243355343,0.644779231811347,0.04653739929199219
6,48,rfecv,34,0.935410999953898,0.9366578691484928,0.998371335504886,0.9665304952339998,0.7067248643884774,0.24372005462646484
6,48,l1,45,0.9355954082338297,0.9367504746029541,0.9984700424439839,0.966626054134117,0.7081332514666684,0.31094813346862793
6,48,rf_topk,10,0.9358259185837444,0.93688646045564,0.9985687493830816,0.9667447082994888,0.6794379216587407,0.03402280807495117
6,48,rf_median,23,0.9356876123737956,0.9367967773301847,0.9985193959135327,0.9666738335841755,0.6975401111775834,0.1135101318359375
7,49,baseline,46,0.9362408372135909,0.9373986376905611,0.9984206889744349,0.9669478765862868,0.6980689772931905,3.1783230304718018
7,49,variance_threshold,44,0.9362869392835739,0.9373610081541883,0.9985193959135327,0.9669741432872915,0.6940836759928491,3.0847721099853516
7,49,chi2,10,0.9341201419943755,0.9341201419943755,1.0,0.9659380735585059,0.6335887384016756,0.043061017990112305
7,49,mutual_info,10,0.9363791434235397,0.9374478732276897,0.9985193959135327,0.9670203613421279,0.6294404048738986,0.09971380233764648
7,49,rfe,10,0.9342584482043244,0.9342894033016693,0.9999506465304511,0.9660055306570039,0.6305557967394108,0.04225492477416992
7,49,rfecv,34,0.9363330413535568,0.9374449747463046,0.9984700424439839,0.9669956743063356,0.6963561459644231,0.19550108909606934
7,49,l1,43,0.9362408372135909,0.9373986376905611,0.9984206889744349,0.9669478765862868,0.6981018911185789,0.28560495376586914
7,49,rf_topk,10,0.9363791434235397,0.9374073387694588,0.9985687493830816,0.9670219375806529,0.6668156768446714,0.03240609169006348
7,49,rf_median,23,0.9362408372135909,0.9373581059166937,0.9984700424439839,0.9669494563269208,0.6839469430516221,0.11792206764221191
8,50,baseline,46,0.9355954082338297,0.936588752603564,0.9986674563221795,0.9666324312704516,0.7051651013431535,2.841594934463501
8,50,variance_threshold,43,0.9356415103038126,0.9365916874942146,0.9987168097917284,0.9666571128308016,0.7000348271789316,2.673401117324829
8,50,chi2,10,0.9341201419943755,0.9341201419943755,1.0,0.9659380735585059,0.6522762448730587,0.039444923400878906
8,50,mutual_info,10,0.9355493061638468,0.9365454040544293,0.9986674563221795,0.9666093436514761,0.6198838255936111,0.10121607780456543
8,50,rfe,10,0.9341662440643584,0.9342432906022319,0.9999012930609021,0.965957852579384,0.6441319380910631,0.04153895378112793
8,50,rfecv,35,0.9356415103038126,0.9365916874942146,0.9987168097917284,0.9666571128308016,0.7043580046112511,0.24167084693908691
8,50,l1,42,0.9356415103038126,0.9365916874942146,0.9987168097917284,0.9666571128308016,0.7051704200515583,0.27191805839538574
8,50,rf_topk,10,0.9354571020238809,0.9364991206146441,0.9986181028526305,0.9665615744721505,0.6697331956271375,0.0331118106842041
8,50,rf_median,23,0.9356415103038126,0.9365916874942146,0.9987168097917284,0.9666571128308016,0.6914007675103451,0.0950918197631836
9,51,baseline,46,0.9358259185837444,0.9369673953316043,0.9984700424439839,0.9667415300807569,0.7117830942297609,3.204094171524048
9,51,variance_threshold,43,0.9360103268636761,0.9369790701981848,0.9986674563221795,0.9668402694825362,0.7082288155326179,3.189681053161621
9,51,chi2,10,0.9341201419943755,0.9341201419943755,1.0,0.9659380735585059,0.6642286432617248,0.04017019271850586
9,51,mutual_info,10,0.9361486330736251,0.9370687659180366,0.9987168097917284,0.9669111498674057,0.6257464237384593,0.13402295112609863
9,51,rfe,10,0.9343967544142732,0.9343786027207748,1.0,0.9660762390635802,0.6451653216896445,0.04197239875793457
9,51,rfecv,30,0.936102531003642,0.9371468272348309,0.9985687493830816,0.9668833030679538,0.710617001949065,0.16974496841430664
9,51,l1,42,0.9358259185837444,0.9369673953316043,0.9984700424439839,0.9667415300807569,0.7117755306119644,0.27544498443603516
9,51,rf_topk,10,0.9359642247936932,0.9369356855118767,0.9986674563221795,0.966817171934351,0.683252299011708,0.033976078033447266
9,51,rf_median,23,0.9358259185837444,0.93688646045564,0.9985687493830816,0.9667447082994888,0.7022370142180128,0.09746694564819336
10,52,baseline,46,0.935364897883915,0.9364932419922236,0.9985193959135327,0.9665122056083696,0.7222634019191143,2.957679271697998
10,52,variance_threshold,43,0.935410999953898,0.9364153824795224,0.9986674563221795,0.9665400874113348,0.7160614425483823,2.6848561763763428
10,52,chi2,10,0.9341201419943755,0.9341201419943755,1.0,0.9659380735585059,0.6603636518362427,0.040014028549194336
10,52,mutual_info,10,0.9351804896039833,0.9363602702952883,0.9984700424439839,0.9664182669341741,0.6365514662055829,0.09559798240661621
10,52,rfe,10,0.9341662440643584,0.9342833425567239,0.9998519395913533,0.9659562294378486,0.6540726559053308,0.0378260612487793
10,52,rfecv,28,0.9355032040938638,0.9365828820071287,0.9985687493830816,0.9665830646124448,0.7078105198388169,0.13228797912597656
10,52,l1,45,0.935364897883915,0.9364932419922236,0.9985193959135327,0.9665122056083696,0.7222650596983574,0.31125593185424805
10,52,rf_topk,10,0.9352726937439491,0.9364065537350736,0.9985193959135327,0.9664660361134996,0.6878429142267093,0.03280210494995117
10,52,rf_median,23,0.9355032040938638,0.9365424670215228,0.9986181028526305,0.9665846609501517,0.7113426430071176,0.10039877891540527
11,53,baseline,46,0.9359642247936932,0.9369356855118767,0.9986674563221795,0.966817171934351,0.7070099678812178,3.5679378509521484
11,53,variance_threshold,44,0.9360103268636761,0.9369386054264284,0.9987168097917284,0.9668418537983755,0.7042563965584779,3.268448829650879
11,53,chi2,10,0.9341201419943755,0.9341201419943755,1.0,0.9659380735585059,0.656385430634752,0.03898191452026367
11,53,mutual_info,10,0.9358259185837444,0.9367246806147009,0.9987661632612773,0.9667510629150146,0.6040609961913214,0.10335087776184082
11,53,rfe,10,0.9342584482043244,0.9343294595093157,0.9999012930609021,0.966003909788776,0.6406874700002398,0.04687213897705078
11,53,rfecv,39,0.9359181227237103,0.9368518518518518,0.9987168097917284,0.9667956619368401,0.7056022024702431,0.24561214447021484
11,53,l1,44,0.9359642247936932,0.9369356855118767,0.9986674563221795,0.966817171934351,0.7069999866686919,0.29848217964172363
11,53,rf_topk,10,0.9360564289336591,0.9369415250706051,0.9987661632612773,0.9668665344831705,0.6788713756024214,0.033730268478393555
11,53,rf_median,23,0.9358720206537273,0.936768041475721,0.9987661632612773,0.9667741550220948,0.6982364648023419,0.09635400772094727
12,54,baseline,46,0.9351804896039833,0.9364814814814815,0.9983219820353371,0.9664134537289188,0.7094805770094063,3.1575310230255127
12,54,variance_threshold,43,0.9353187958139321,0.9364094969222937,0.9985687493830816,0.9664907210585397,0.7043467109901577,2.903566837310791
12,54,chi2,10,0.9341201419943755,0.9341201419943755,1.0,0.9659380735585059,0.6589764877860697,0.04163932800292969
12,54,mutual_info,10,0.9355032040938638,0.9364212669473879,0.9987661632612773,0.9665894490483128,0.618013660653556,0.10357403755187988
12,54,rfe,10,0.9342584482043244,0.9342894033016693,0.9999506465304511,0.9660055306570039,0.6349450953875816,0.04184985160827637
12,54,rfecv,28,0.935410999953898,0.9365770103235961,0.9984700424439839,0.9665336932374651,0.7074294723723836,0.1773390769958496
12,54,l1,42,0.9351343875340002,0.9364381278644507,0.9983219820353371,0.9663903685832358,0.7094660714410295,0.2704439163208008
12,54,rf_topk,10,0.9355954082338297,0.9364675396788672,0.9988155167308261,0.9666372125235833,0.6740387764235333,0.033117055892944336
12,54,rf_median,23,0.935364897883915,0.9363720499768625,0.9986674563221795,0.9665170042032862,0.6965358077898909,0.09177112579345703
13,55,baseline,46,0.9356876123737956,0.9367967773301847,0.9985193959135327,0.9666738335841755,0.6977923008449356,2.860598087310791
13,55,variance_threshold,43,0.9357337144437785,0.9368806149856441,0.9984700424439839,0.9666953363914373,0.6919022457313739,2.556917190551758
13,55,chi2,10,0.9341201419943755,0.9341201419943755,1.0,0.9659380735585059,0.6471360931075134,0.04068875312805176
13,55,mutual_info,10,0.9360103268636761,0.9369790701981848,0.9986674563221795,0.9668402694825362,0.6210182128462833,0.09458780288696289
13,55,rfe,10,0.9342123461343415,0.9342863730689417,0.9999012930609021,0.9659808806350871,0.6291259621422626,0.04157614707946777
13,55,rfecv,29,0.9357798165137615,0.9368430800574153,0.9985687493830816,0.966721613034234,0.6972681145019834,0.1750330924987793
